seed,step,action,q0,q1,hl2_mem_mean,hl2_mem_max,hl2_mem_min,obs0,obs1,obs2,obs3
49,208,1,,,-58835.3125,135108,-163886,1.190407633781433,0.38390445709228516,0.007435343228280544,-0.2276581972837448
49,209,0,,,-56689.3125,126792,-151437,1.1980856657028198,0.5789193511009216,0.0028821793384850025,-0.517986536026001
49,210,0,,,-62696.375,145013,-169896,1.2096641063690186,0.38375693559646606,-0.007477550767362118,-0.224396750330925
49,211,0,,,-56095.9375,124577,-148940,1.217339277267456,0.18874265253543854,-0.011965486221015453,0.06591812521219254
49,212,0,,,-67824.25,153350,-186908,1.2211140394210815,-0.0062057157047092915,-0.0106471236795187,0.3548019826412201
49,213,1,,,-63030.8125,142806,-173933,1.2209899425506592,-0.20117467641830444,-0.0035510838497430086,0.6441086530685425
49,214,1,,,-62944.0625,143890,-174311,1.2169665098190308,-0.006003412418067455,0.009331089444458485,0.3503095805644989
49,215,1,,,-63310.375,145379,-172621,1.2168464660644531,0.18898460268974304,0.016337281093001366,0.06058359891176224
49,216,1,,,-61803.8125,147286,-173841,1.2206261157989502,0.383868545293808,0.017548952251672745,-0.2269003540277481
49,217,0,,,-60973.3125,133007,-160915,1.2283034324645996,0.5787353515625,0.013010946102440357,-0.513996422290802
49,218,0,,,-60340.4375,141518,-168367,1.2398781776428223,0.3834325969219208,0.002731016604229808,-0.21724200248718262
49,219,1,,,-62426.6875,142520,-170730,1.2475467920303345,0.18827171623706818,-0.001613823464140296,0.07630115002393723
49,220,0,,,-61932.0,147840,-173126,1.251312255859375,0.3834167718887329,-8.780042844591662e-05,-0.21689051389694214
49,221,1,,,-61981.625,140473,-168746,1.258980631828308,0.18829607963562012,-0.004425610415637493,0.0757647231221199
49,222,0,,,-58873.625,135719,-162202,1.2627465724945068,0.3834812045097351,-0.0029103162232786417,-0.21831120550632477
49,223,0,,,-62641.625,142657,-170031,1.2704161405563354,0.1884009689092636,-0.007276540156453848,0.07345226407051086
49,224,0,,,-62600.8125,143477,-173154,1.274184226989746,-0.006615918129682541,-0.0058074952103197575,0.36383056640625
49,225,1,,,-58780.4375,137429,-166408,1.2740519046783447,-0.201654851436615,0.0014691160758957267,0.654676616191864
49,226,1,,,-67461.0,153423,-186958,1.2700188159942627,-0.006553386338055134,0.014562648721039295,0.36245667934417725
49,227,1,,,-63566.0,147223,-175493,1.2698876857757568,0.1883585900068283,0.02181178145110607,0.07440097630023956
49,228,1,,,-60545.375,143948,-169607,1.273654818534851,0.38316115736961365,0.023299802094697952,-0.21132121980190277
49,229,0,,,-57296.3125,132047,-155685,1.2813180685043335,0.5779423713684082,0.019073376432061195,-0.49656420946121216
49,230,1,,,-61387.5,147261,-173276,1.292876958847046,0.3825567364692688,0.009142093360424042,-0.19793182611465454
49,231,0,,,-57536.9375,133034,-156583,1.3005280494689941,0.5775467157363892,0.005183456465601921,-0.4877168536186218
49,232,0,,,-61078.3125,144995,-168518,1.3120789527893066,0.3823520243167877,-0.004570880904793739,-0.19340482354164124
49,233,1,,,-63090.0,146077,-172884,1.3197259902954102,0.18729576468467712,-0.008438977412879467,0.09783269464969635
49,234,0,,,-59974.125,141137,-166076,1.3234719038009644,0.3825376331806183,-0.006482323165982962,-0.19750072062015533
49,235,1,,,-65285.5,146614,-177380,1.3311227560043335,0.18750900030136108,-0.010432337410748005,0.09313029050827026
49,236,0,,,-59974.125,141137,-166076,1.334872841835022,0.38277891278266907,-0.008569731377065182,-0.20282568037509918
49,237,0,,,-61643.375,141681,-166301,1.3425284624099731,0.18778055906295776,-0.012626245617866516,0.08714162558317184
49,238,1,,,-66213.3125,151807,-183067,1.346284031867981,-0.007158149965107441,-0.010883413255214691,0.37581437826156616
49,239,1,,,-62239.25,145791,-171361,1.3461408615112305,0.18811668455600739,-0.0033671255223453045,0.07971981167793274
49,240,0,,,-64900.9375,149864,-178406,1.3499032258987427,0.3832867443561554,-0.0017727293306961656,-0.21402354538440704
49,241,1,,,-57011.6875,133463,-157740,1.3575689792633057,0.18819017708301544,-0.0060532004572451115,0.07809965312480927
49,242,0,,,-59461.0,141819,-166989,1.3613327741622925,0.3833983838558197,-0.00449120718985796,-0.21648691594600677
49,243,1,,,-57030.5625,133592,-157799,1.369000792503357,0.1883409172296524,-0.008820945397019386,0.07477591186761856
49,244,0,,,-59039.4375,139187,-164721,1.3727675676345825,0.38358819484710693,-0.007325427606701851,-0.2206769585609436
49,245,0,,,-60209.9375,137991,-162758,1.3804394006729126,0.1885717362165451,-0.011738966219127178,0.06968626379966736
49,246,1,,,-65553.875,148118,-180044,1.3842108249664307,-0.006379973609000444,-0.01034524105489254,0.35864248871803284
49,247,1,,,-56153.4375,130535,-153721,1.3840831518173218,0.18888750672340393,-0.0031723915599286556,0.06271550059318542
49,248,0,,,-64520.1875,150323,-179017,1.387860894203186,0.3840548098087311,-0.0019180815434083343,-0.23096664249897003
49,249,1,,,-55917.125,129772,-152839,1.395542025566101,0.18896031379699707,-0.006537414621561766,0.06111063435673714
49,250,0,,,-58325.1875,136169,-161787,1.39932119846344,0.3841753900051117,-0.005315201822668314,-0.23362770676612854
49,251,0,,,-57835.5,131494,-155973,1.407004714012146,0.1891297698020935,-0.009987755678594112,0.05737391114234924
49,252,1,,,-63923.125,139997,-171329,1.4107873439788818,-0.0058475579135119915,-0.008840277791023254,0.3468889594078064
49,253,1,,,-55109.0,126201,-149134,1.4106703996658325,0.18939901888370514,-0.0019024983048439026,0.05143154412508011
49,254,0,,,-57000.25,123108,-150066,1.4144583940505981,0.3845481872558594,-0.0008738674805499613,-0.24185103178024292
49,255,0,,,-54574.4375,121379,-144405,1.4221493005752563,0.18943873047828674,-0.005710888188332319,0.05055613070726395
49,256,1,,,-64255.75,140957,-170214,1.4259381294250488,-0.005600862670689821,-0.0046997652389109135,0.34143176674842834
49,257,1,,,-54954.5,123692,-147376,1.425826072692871,0.18958763778209686,0.0021288697607815266,0.0472705215215683
49,258,1,,,-57060.0625,132846,-155050,1.4296178817749023,0.38467898964881897,0.0030742802191525698,-0.24473996460437775
49,259,0,,,-54227.8125,121120,-144470,1.4373114109039307,0.5797569155693054,-0.0018205191008746624,-0.5364516377449036
49,260,0,,,-57492.25,130316,-152265,1.4489065408706665,0.38466060161590576,-0.012549551203846931,-0.2443428635597229
49,261,0,,,-57542.5,122910,-148097,1.4565997123718262,0.18972012400627136,-0.01743640936911106,0.044355347752571106
49,262,1,,,-62486.5625,140681,-166046,1.4603941440582275,-0.005147513467818499,-0.016549302265048027,0.331486314535141
49,263,0,,,-55333.6875,124070,-147072,1.4602912664413452,0.19020605087280273,-0.009919575415551662,0.033630840480327606
49,264,1,,,-61390.8125,136981,-162905,1.4640953540802002,-0.004772259388118982,-0.009246958419680595,0.3231675922870636
49,265,1,,,-56560.5625,128447,-152143,1.46399986743927,0.19048012793064117,-0.002783606294542551,0.027582965791225433
49,266,0,,,-60387.3125,132193,-159098,1.4678094387054443,0.3856419026851654,-0.002231946913525462,-0.2659769058227539
49,267,1,,,-56560.5625,128447,-152143,1.4755222797393799,0.19055187702178955,-0.0075514852069318295,0.02600119821727276
49,268,0,,,-56024.0625,125047,-149055,1.4793334007263184,0.38578128814697266,-0.007031461223959923,-0.26905471086502075
49,269,0,,,-59675.0625,130808,-156653,1.4870489835739136,0.19076038897037506,-0.012412555515766144,0.021402183920145035
49,270,1,,,-59600.9375,130357,-154627,1.4908641576766968,-0.004181370604783297,-0.011984512209892273,0.3101431131362915
49,271,0,,,-54924.875,121895,-145143,1.4907805919647217,0.19110926985740662,-0.005781649611890316,0.013704830780625343
49,272,1,,,-58964.8125,128529,-153704,1.4946027994155884,-0.003929297439754009,-0.005507552996277809,0.3045579791069031
49,273,1,,,-55756.8125,125933,-149493,1.4945241212844849,0.19127070903778076,0.0005836067139171064,0.010143207386136055
49,274,0,,,-61408.0,136529,-163457,1.4983495473861694,0.3863842785358429,0.0007864708313718438,-0.28235551714897156
49,275,0,,,-57196.0625,131191,-154487,1.5060772895812988,0.19125112891197205,-0.004860639572143555,0.010575344786047935
49,276,0,,,-59734.4375,131949,-157201,1.5099023580551147,-0.0038007835391908884,-0.004649132955819368,0.3017207384109497
49,277,1,,,-57455.4375,125380,-157922,1.5098263025283813,-0.1988561600446701,0.0013852816773578525,0.5929337739944458
49,278,1,,,-53017.125,114453,-141261,1.5058491230010986,-0.0037536327727138996,0.013243957422673702,0.3006875514984131
49,279,1,,,-57127.1875,121651,-151183,1.5057741403579712,0.19117707014083862,0.01925770938396454,0.012210750952363014
49,280,1,,,-55476.9375,126436,-153202,1.509597659111023,0.3860176205635071,0.019501924514770508,-0.27433446049690247
49,281,0,,,-53644.5,116825,-141648,1.5173180103302002,0.5808559656143188,0.01401523407548666,-0.560803234577179
49,282,1,,,-60950.75,137098,-164965,1.5289350748062134,0.3855401575565338,0.0027991700917482376,-0.26373791694641113
49,283,0,,,-54776.25,120578,-144533,1.5366458892822266,0.5806220173835754,-0.0024755881167948246,-0.5555366277694702
49,284,0,,,-55927.5625,125983,-149925,1.5482583045959473,0.38553494215011597,-0.013586320914328098,-0.26363471150398254
49,285,0,,,-53677.5625,116451,-140473,1.555968999862671,0.19060951471328735,-0.0188590157777071,0.024732179939746857
49,286,0,,,-53712.9375,117315,-142961,1.5597811937332153,-0.004236976150423288,-0.018364371731877327,0.3114057183265686
49,287,0,,,-56395.5625,121134,-154048,1.5596964359283447,-0.1990925371646881,-0.012136257253587246,0.5982409715652466
49,288,1,,,-59114.0,129866,-159617,1.5557146072387695,-0.39404261112213135,-0.000171437714016065,0.8870765566825867
49,289,1,,,-59410.5,131438,-161822,1.547833800315857,-0.19891831278800964,0.017570093274116516,0.5943397283554077
49,290,1,,,-59661.1875,132456,-161401,1.5438554286956787,-0.004046643618494272,0.029456887394189835,0.30724266171455383
49,291,1,,,-57410.0625,132384,-156850,1.5437744855880737,0.19064344465732574,0.035601742565631866,0.023993290960788727
49,292,1,,,-62066.6875,140472,-169454,1.5475873947143555,0.3852372467517853,0.03608160838484764,-0.2572477161884308
49,293,1,,,-56601.75,122912,-150819,1.5552921295166016,0.5798259973526001,0.030936652794480324,-0.5383351445198059
49,294,0,,,-54125.4375,108565,-138903,1.5668885707855225,0.7744996547698975,0.020169949159026146,-0.8211120367050171
49,295,0,,,-58713.375,128484,-155778,1.582378625869751,0.5791075825691223,0.003747709095478058,-0.5221539735794067
49,296,1,,,-57658.8125,129247,-155698,1.5939607620239258,0.38393309712409973,-0.006695370655506849,-0.22829246520996094
49,297,0,,,-53409.1875,114113,-139405,1.6016393899917603,0.5791500806808472,-0.011261220090091228,-0.5230798125267029
49,298,0,,,-54773.625,121672,-145843,1.6132224798202515,0.3841884136199951,-0.021722815930843353,-0.23396658897399902
49,299,0,,,-60008.625,133318,-157625,1.6209062337875366,0.18938347697257996,-0.026402147486805916,0.05178588628768921
49,300,0,,,-55181.875,123552,-149508,1.6246938705444336,-0.005350150167942047,-0.02536642923951149,0.3360231816768646
49,301,1,,,-56750.75,122910,-154602,1.624586820602417,-0.2001020908355713,-0.018645966425538063,0.620600163936615
49,302,1,,,-52661.9375,115359,-141423,1.6205848455429077,-0.004724768456071615,-0.006233962718397379,0.3221035599708557
49,303,1,,,-54994.5,124778,-151017,1.620490312576294,0.1904854029417038,0.00020810839487239718,0.027461213991045952
49,304,1,,,-55025.1875,123318,-149777,1.6243000030517578,0.3856043517589569,0.0007573326583951712,-0.2651560306549072
49,305,0,,,-53413.0625,115457,-139747,1.632012128829956,0.5807154774665833,-0.0045457882806658745,-0.5576000213623047
49,306,0,,,-55344.4375,123789,-148529,1.6436264514923096,0.3856576681137085,-0.015697788447141647,-0.26635271310806274
49,307,0,,,-57260.125,122750,-150272,1.6513395309448242,0.1907632201910019,-0.02102484367787838,0.021337946876883507
49,308,0,,,-55062.0,123096,-149695,1.655154824256897,-0.004050998017191887,-0.02059808373451233,0.30731385946273804
49,309,0,,,-54895.9375,121998,-149833,1.655073881149292,-0.19887347519397736,-0.01445180643349886,0.5934301614761353
49,310,1,,,-59904.0,130254,-160244,1.6510963439941406,-0.39379018545150757,-0.0025832036044448614,0.881525993347168
49,311,1,,,-59564.6875,131600,-163559,1.6432205438613892,-0.19863323867321014,0.015047316439449787,0.5880321264266968
49,312,1,,,-57335.8125,130736,-155241,1.6392478942871094,-0.003725208342075348,0.026807958260178566,0.30012691020965576
49,313,1,,,-56741.375,129962,-155191,1.6391733884811401,0.19100457429885864,0.03281049802899361,0.016017770394682884
49,314,1,,,-60648.9375,138078,-165646,1.642993450164795,0.3856410086154938,0.03313085064291954,-0.26613515615463257
49,315,0,,,-55761.8125,122980,-148848,1.6507062911987305,0.5802748203277588,0.02780814841389656,-0.5481870174407959
49,316,1,,,-56856.5,130160,-155580,1.6623117923736572,0.38477346301078796,0.016844408586621284,-0.24687381088733673
49,317,0,,,-56707.375,125183,-150477,1.6700072288513184,0.57965087890625,0.011906933039426804,-0.5341963768005371
49,318,1,,,-57176.1875,131446,-156391,1.6816003322601318,0.3843635022640228,0.0012230051215738058,-0.23778556287288666
49,319,0,,,-50854.8125,107765,-133628,1.689287543296814,0.5794679522514343,-0.0035327060613781214,-0.5300824642181396
49,320,1,,,-58309.0,127647,-156713,1.7008769512176514,0.38439586758613586,-0.014134355820715427,-0.23851478099822998
49,321,0,,,-57574.3125,123170,-150525,1.7085648775100708,0.5797168612480164,-0.01890465058386326,-0.5356223583221436
49,322,0,,,-54766.25,120113,-145235,1.7201591730117798,0.38486576080322266,-0.029617099091410637,-0.2489555925130844
49,323,0,,,-56354.4375,119505,-145793,1.7278565168380737,0.1901790350675583,-0.03459621220827103,0.034240297973155975
49,324,0,,,-53301.8125,115975,-142131,1.731660008430481,-0.004430160392075777,-0.03391140326857567,0.3158101439476013
49,325,0,,,-52181.5,112615,-141857,1.7315714359283447,-0.1990530788898468,-0.02759520150721073,0.5976086258888245
49,326,1,,,-58103.25,125887,-154783,1.7275904417037964,-0.3937782347202301,-0.015643028542399406,0.881473183631897
49,327,1,,,-55089.3125,120270,-149252,1.719714879989624,-0.1984473317861557,0.0019864351488649845,0.5839138627052307
49,328,1,,,-57174.4375,128392,-155822,1.7157459259033203,-0.0033532660454511642,0.013664712198078632,0.2918573319911957
49,329,1,,,-58414.25,133792,-160562,1.7156788110733032,0.1915712058544159,0.019501859322190285,0.0035152113996446133
49,330,1,,,-54472.0,120883,-146398,1.7195101976394653,0.38640812039375305,0.019572163000702858,-0.2829514145851135
49,331,0,,,-55320.6875,122464,-147078,1.727238416671753,0.5812455415725708,0.013913135044276714,-0.5693976879119873
49,332,1,,,-53700.1875,117206,-143806,1.7388633489608765,0.38593122363090515,0.002525181043893099,-0.2723642587661743
49,333,0,,,-51222.625,109326,-135165,1.7465819120407104,0.5810170769691467,-0.0029221042059361935,-0.5642496943473816
49,334,0,,,-56107.8125,119918,-148409,1.758202314376831,0.3859362304210663,-0.014207097701728344,-0.2724887728691101
49,335,0,,,-59474.1875,132602,-160979,1.7659209966659546,0.19101984798908234,-0.019656872376799583,0.01567954197525978
49,336,0,,,-54605.625,119102,-144996,1.769741415977478,-0.003814762458205223,-0.019343283027410507,0.30209624767303467
49,337,0,,,-55170.75,119432,-149890,1.7696651220321655,-0.19865575432777405,-0.013301357626914978,0.5886164903640747
49,338,1,,,-55977.625,118967,-149683,1.7656919956207275,-0.39358896017074585,-0.0015290271257981658,0.8770799040794373
49,339,1,,,-56370.25,121096,-155417,1.7578202486038208,-0.19844624400138855,0.01601257175207138,0.5839166641235352
49,340,1,,,-52918.375,113054,-141347,1.753851294517517,-0.0035522300750017166,0.027690906077623367,0.2963206470012665
49,341,1,,,-56067.5625,126161,-155067,1.7537802457809448,0.19116424024105072,0.03361731767654419,0.012497983872890472
49,342,1,,,-54091.9375,118815,-144940,1.7576035261154175,0.38578835129737854,0.03386727720499039,-0.26939159631729126
49,343,1,,,-53258.0625,115984,-141429,1.7653193473815918,0.5804110169410706,0.028479445725679398,-0.5512031316757202
49,344,0,,,-54364.4375,109009,-140193,1.7769274711608887,0.7751216888427734,0.017455382272601128,-0.8347788453102112
49,345,0,,,-57052.3125,119456,-148668,1.7924299240112305,0.5797656774520874,0.0007598063093610108,-0.5366578102111816
49,346,1,,,-54117.8125,119061,-144630,1.8040252923965454,0.38463303446769714,-0.00997334998100996,-0.24373558163642883
49,347,0,,,-53963.0625,109849,-139569,1.8117179870605469,0.5798959732055664,-0.014848061837255955,-0.5395476222038269
49,348,1,,,-48837.9375,99327,-128148,1.8233158588409424,0.38498589396476746,-0.025639014318585396,-0.25157982110977173
49,349,0,,,-52984.4375,110149,-137273,1.8310155868530273,0.5804644227027893,-0.030670609325170517,-0.5522382855415344
49,350,0,,,-54033.625,113912,-140380,1.8426249027252197,0.3857862949371338,-0.04171537607908249,-0.26937419176101685
49,351,0,,,-54922.0,120311,-147604,1.8503406047821045,0.191283717751503,-0.04710286110639572,0.009865098632872105
49,352,0,,,-50248.0625,103022,-130078,1.8541662693023682,-0.0031321775168180466,-0.04690555855631828,0.28732237219810486
49,353,0,,,-51110.3125,106458,-136727,1.8541035652160645,-0.19755491614341736,-0.04115910828113556,0.5648505687713623
49,354,0,,,-53198.4375,110917,-140806,1.8501524925231934,-0.39207595586776733,-0.029862098395824432,0.844287633895874
49,355,1,,,-56476.5,119430,-148287,1.8423110246658325,-0.5867779850959778,-0.012976346537470818,1.1274322271347046
49,356,1,,,-53745.5625,110875,-145303,1.8305754661560059,-0.3914884328842163,0.00957229919731617,0.8307077288627625
49,357,1,,,-53475.4375,115613,-146843,1.822745680809021,-0.19649861752986908,0.02618645317852497,0.5410506129264832
49,358,1,,,-50268.4375,103221,-131679,1.8188157081604004,-0.0017543411813676357,0.037007465958595276,0.2567322552204132
49,359,1,,,-55081.4375,121566,-151707,1.8187806606292725,0.1928202360868454,0.0421421118080616,-0.02405206300318241
49,360,1,,,-51766.1875,110404,-138943,1.8226369619369507,0.3873133063316345,0.04166106879711151,-0.30314651131629944
49,361,1,,,-52563.0,110648,-137992,1.83038330078125,0.5818175077438354,0.035598140209913254,-0.5824048519134521
49,362,0,,,-56557.0,112672,-145105,1.8420196771621704,0.7764230966567993,0.023950042203068733,-0.8636646866798401
49,363,0,,,-52142.5,109387,-136729,1.8575481176376343,0.5809834003448486,0.006676748860627413,-0.5635485649108887
49,364,1,,,-53304.25,114761,-142927,1.8691678047180176,0.38576844334602356,-0.004594223108142614,-0.26876968145370483
49,365,0,,,-58293.6875,120031,-149603,1.8768831491470337,0.5809556245803833,-0.009969616308808327,-0.5628980994224548
49,366,0,,,-50014.1875,103845,-133774,1.8885022401809692,0.3859750032424927,-0.021227579563856125,-0.27337267994880676
49,367,0,,,-56238.25,124430,-153024,1.8962217569351196,0.19116225838661194,-0.02669503167271614,0.012540138326585293
49,368,0,,,-52029.0,108630,-135649,1.9000450372695923,-0.0035668767523020506,-0.02644423022866249,0.29668235778808594
49,369,0,,,-52770.9375,111856,-141352,1.8999736309051514,-0.19830206036567688,-0.020510582253336906,0.5809093117713928
49,370,1,,,-48503.5625,100203,-130191,1.8960076570510864,-0.39313068985939026,-0.008892395533621311,0.8670611381530762
49,371,1,,,-52162.75,111269,-142645,1.8881449699401855,-0.19788888096809387,0.0084488270804286,0.5715956687927246
49,372,1,,,-54492.5,112024,-142342,1.8841872215270996,-0.0028864163905382156,0.019880739971995354,0.28158631920814514
49,373,1,,,-55009.9375,120607,-151191,1.884129524230957,0.19194640219211578,0.025512466207146645,-0.0047605992294847965
49,374,1,,,-51760.0625,110643,-138842,1.8879684209823608,0.3866933584213257,0.025417253375053406,-0.2892861068248749
49,375,0,,,-53299.875,113545,-140908,1.8957022428512573,0.5814437866210938,0.019631531089544296,-0.5738455653190613
49,376,1,,,-52959.375,113508,-139959,1.907331109046936,0.3860521912574768,0.008154620416462421,-0.2750433385372162
49,377,0,,,-56371.3125,120300,-148124,1.9150521755218506,0.5810568332672119,0.002653753384947777,-0.5651431679725647
49,378,0,,,-56466.625,121973,-149060,1.9266732931137085,0.38589778542518616,-0.008649109862744808,-0.2716253697872162
49,379,1,,,-61215.4375,139236,-166667,1.9343912601470947,0.1909002959728241,-0.014081617817282677,0.0183170847594738
49,380,1,,,-54554.6875,116090,-143623,1.9382092952728271,0.38622134923934937,-0.013715275563299656,-0.27877527475357056
49,381,0,,,-57393.0,116430,-148019,1.9459336996078491,0.5815362334251404,-0.019290780648589134,-0.5757522583007812
49,382,0,,,-51777.0625,105158,-134178,1.9575644731521606,0.3866899311542511,-0.03080582618713379,-0.289208322763443
49,383,0,,,-52937.125,114456,-142134,1.9652982950210571,0.1920205056667328,-0.03658999130129814,-0.006398191209882498
49,384,0,,,-50584.25,104538,-130974,1.9691386222839355,-0.002558103296905756,-0.03671795502305031,0.27451932430267334
49,385,0,,,-55627.4375,121570,-151366,1.9690874814987183,-0.19713744521141052,-0.03122757002711296,0.5553989410400391
49,386,1,,,-52142.875,110844,-140789,1.9651447534561157,-0.39180734753608704,-0.020119590684771538,0.8380820155143738
49,387,1,,,-53131.6875,114922,-146101,1.9573086500167847,-0.19641651213169098,-0.0033579503651708364,0.5391403436660767
49,388,1,,,-51293.125,107413,-134722,1.9533802270889282,-0.0012475139228627086,0.007424856070429087,0.24540124833583832
49,389,1,,,-55557.125,123498,-151772,1.953355312347412,0.19376760721206665,0.01233288086950779,-0.044930487871170044
49,390,1,,,-51816.25,108816,-136063,1.9572306871414185,0.38871055841445923,0.01143427100032568,-0.3336969017982483
49,391,0,,,-54462.9375,108754,-138444,1.9650049209594727,0.5836679339408875,0.004760333336889744,-0.6227522492408752
49,392,1,,,-50921.375,105674,-132936,1.9766782522201538,0.3884798288345337,-0.007694711443036795,-0.3285738527774811
49,393,0,,,-50686.4375,100716,-130329,1.9844478368759155,0.5837104916572571,-0.014266188256442547,-0.6236733794212341
49,394,0,,,-52565.8125,106681,-136337,1.9961220026016235,0.3887905776500702,-0.026739656925201416,-0.33551740646362305
49,395,0,,,-51470.625,109235,-138342,2.0038979053497314,0.19405917823314667,-0.03345000371336937,-0.05138525739312172
49,396,0,,,-50155.6875,101836,-128241,2.007779121398926,-0.0005675689899362624,-0.03447771072387695,0.2305590808391571
49,397,0,,,-53282.1875,112682,-141722,2.007767677307129,-0.19518031179904938,-0.029866527765989304,0.5121702551841736
49,398,1,,,-52025.875,110067,-139008,2.003864049911499,-0.3898691236972809,-0.019623123109340668,0.7952938079833984
49,399,1,,,-57424.6875,125222,-156631,1.996066689491272,-0.1944834440946579,-0.00371724646538496,0.4965028762817383
49,400,1,,,-52871.5,111032,-139421,1.9921770095825195,0.0006907275528647006,0.0062128109857439995,0.2026507705450058
49,401,1,,,-54740.75,119570,-147424,1.9921908378601074,0.1957232803106308,0.010265826247632504,-0.08806585520505905
49,402,1,,,-50525.0625,105474,-132089,1.9961053133010864,0.39069658517837524,0.00850450899451971,-0.3774923086166382
49,403,0,,,-51792.125,104860,-132930,2.0039193630218506,0.5856967568397522,0.0009546630899421871,-0.6674816608428955
49,404,0,,,-54907.1875,112785,-141335,2.0156331062316895,0.3905615210533142,-0.01239496935158968,-0.37449827790260315
49,405,0,,,-53043.1875,112956,-140442,2.023444414138794,0.19561779499053955,-0.019884934648871422,-0.08574920892715454
49,406,0,,,-49429.0625,98966,-128029,2.0273568630218506,0.0007864473154768348,-0.021599920466542244,0.20059426128864288
49,407,0,,,-55007.75,117135,-148392,2.0273725986480713,-0.19402001798152924,-0.01758803427219391,0.48638591170310974
49,408,1,,,-51433.625,108516,-142133,2.0234920978546143,-0.3888894319534302,-0.007860315963625908,0.7734742164611816
49,409,1,,,-52847.3125,113261,-141676,2.015714406967163,-0.19366022944450378,0.007609168067574501,0.47832855582237244
49,410,1,,,-51086.0,106118,-135602,2.011841058731079,0.0013534675817936659,0.017175739631056786,0.18805353343486786
49,411,1,,,-56030.4375,124076,-152041,2.0118682384490967,0.19622552394866943,0.020936809480190277,-0.0991620197892189
49,412,1,,,-50729.0,105926,-132443,2.0157926082611084,0.39104124903678894,0.01895356923341751,-0.38516658544540405
49,413,0,,,-53743.4375,107388,-137083,2.023613452911377,0.5858891010284424,0.011250237934291363,-0.6718137860298157
49,414,1,,,-54008.3125,111991,-139746,2.0353312492370605,0.39061254262924194,-0.0021860385313630104,-0.3756100535392761
49,415,0,,,-48952.8125,98289,-126493,2.0431435108184814,0.5857654809951782,-0.009698240086436272,-0.6689814329147339
49,416,0,,,-52112.375,102250,-133018,2.054858922958374,0.3907797336578369,-0.023077867925167084,-0.37936779856681824
49,417,0,,,-50673.3125,104937,-133722,2.0626745223999023,0.19599297642707825,-0.03066522441804409,-0.09404977411031723
49,418,0,,,-50250.5625,100951,-129515,2.066594362258911,0.0013236537342891097,-0.03254621848464012,0.18880276381969452
49,419,0,,,-50824.0,102477,-131634,2.0666208267211914,-0.19331791996955872,-0.028770165517926216,0.47104358673095703
49,420,1,,,-53709.75,116788,-147894,2.0627543926239014,-0.38802191615104675,-0.019349293783307076,0.7545214891433716
49,421,0,,,-53927.8125,114435,-140811,2.0549938678741455,-0.19263865053653717,-0.004258863162249327,0.45581308007240295
49,422,1,,,-47326.875,95737,-125311,2.0511412620544434,-0.3877001106739044,0.004857398569583893,0.7471505403518677
49,423,1,,,-51792.125,108411,-136865,2.0433871746063232,-0.19264551997184753,0.01980040967464447,0.4560001790523529
49,424,1,,,-50900.875,105230,-134821,2.039534330368042,0.002190960105508566,0.028920413926243782,0.16962367296218872
49,425,1,,,-54674.125,119126,-150132,2.0395781993865967,0.1968872845172882,0.03231288492679596,-0.11379726976156235
49,426,1,,,-49593.875,101999,-130388,2.043515920639038,0.39153167605400085,0.030036941170692444,-0.3961131274700165
49,427,0,,,-50332.4375,99731,-127901,2.05134654045105,0.5862148404121399,0.022114679217338562,-0.6791766285896301
49,428,0,,,-50238.0625,103014,-130123,2.063070774078369,0.3907928168773651,0.008531145751476288,-0.37961405515670776
49,429,0,,,-52220.8125,108891,-137130,2.0708866119384766,0.19555075466632843,0.0009388652397319674,-0.08425348997116089
49,430,1,,,-50886.5,103723,-133935,2.0747976303100586,0.00041535586933605373,-0.0007462046341970563,0.20872549712657928
49,431,1,,,-54036.5625,115626,-144409,2.074805974960327,0.19554796814918518,0.003428305499255657,-0.08419272303581238
49,432,0,,,-49508.0,100299,-127318,2.078716993331909,0.390620619058609,0.0017444510012865067,-0.3757920563220978
49,433,0,,,-52469.5,109868,-137864,2.08652925491333,0.19547392427921295,-0.005771389696747065,-0.08255959302186966
49,434,0,,,-52345.625,109373,-138083,2.0904388427734375,0.0004351784591563046,-0.007422581780701876,0.20829688012599945
49,435,1,,,-51742.375,111541,-139290,2.090447425842285,-0.1945798546075821,-0.003256644122302532,0.4986291527748108
49,436,1,,,-49946.25,104497,-133513,2.0865559577941895,0.0005878604715690017,0.006715938914567232,0.2049216777086258
49,437,1,,,-51340.3125,107198,-137891,2.0865676403045654,0.19561313092708588,0.010814372450113297,-0.08563515543937683
49,438,0,,,-49664.125,100811,-127655,2.090479850769043,0.39057841897010803,0.009101669304072857,-0.3748866021633148
49,439,1,,,-54687.5,118055,-146102,2.0982913970947266,0.19532836973667145,0.0016039368929341435,-0.07934782654047012
49,440,0,,,-49740.0625,101158,-128074,2.1021981239318848,0.39042729139328003,1.698044980003033e-05,-0.37152427434921265
49,441,0,,,-52691.375,112468,-139801,2.11000657081604,0.19530509412288666,-0.007413505110889673,-0.07883599400520325
49,442,0,,,-51921.375,109345,-137444,2.11391282081604,0.0002901981060858816,-0.008990224450826645,0.21149876713752747
49,443,1,,,-51329.125,110621,-138339,2.1139185428619385,-0.19470205903053284,-0.004760249517858028,0.5013322234153748
